11021,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11022,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11023,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11024,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11025,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11026,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11028,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,6,2,6,23,17,3,17,23,3,0,3,23,9,0,9,23,1,0,1,23,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,0,0,0,23,empty,empty,empty,0,1,0,1,23,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11029,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,1,0,1,23,empty,empty,empty,0,0,0,0,23,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,0,0,0,23,0,0,0,23,0,0,0,23,empty,empty,empty,0,1,0,1,23,empty,empty,empty,0
11030,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11035,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11036,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,2,0,2,23,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11037,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11040,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11042,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,0,0,0,23,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11043,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11044,empty,empty,empty,0,0,0,0,24,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,0,0,0,23,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,0,0,0,23,0,0,0,23,empty,empty,empty,0,0,0,0,23,0,0,0,23,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,2,0,2,23
11045,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11046,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11047,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11048,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11049,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11050,11,3,11,24,12,2,12,24,1,0,1,23,3,1,3,23,0,0,0,23,7,2,7,23,3,1,3,23,2,0,2,23,1443,7,1443,23,24,8,24,23,38,14,38,23,16,4,16,23,8,3,8,23,13,5,13,23,19,6,19,23,17,4,17,23,12,4,12,23,27,6,27,23,14,5,14,23,19,7,19,23,54,16,54,23,33,13,33,23,15,5,15,23,4,2,4,23
11051,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11052,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11054,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11055,0,0,0,24,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,0,0,0,23,empty,empty,empty,0,empty,empty,empty,0,0,0,0,23,0,0,0,23,empty,empty,empty,0,empty,empty,empty,0,0,0,0,23,0,0,0,23,0,0,0,23,empty,empty,empty,0,1,0,1,23,0,0,0,23,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11057,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11059,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11060,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11061,0,0,0,24,0,0,0,24,empty,empty,empty,0,0,0,0,23,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,0,0,0,23,0,0,0,23,empty,empty,empty,0,2,1,2,23,10,2,10,23,5,1,5,23,empty,empty,empty,0,2,1,2,23,4,2,4,23,5,2,5,23,2,0,2,23,9,3,9,23,3,2,3,23,empty,empty,empty,0,16,1,16,23,0,0,0,23,2,0,2,23
11062,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11063,empty,empty,empty,0,0,0,0,24,empty,empty,empty,0,0,0,0,23,0,0,0,23,empty,empty,empty,0,empty,empty,empty,0,0,0,0,23,2,1,2,23,12,5,12,23,0,0,0,23,empty,empty,empty,0,2,1,2,23,2,0,2,23,0,0,0,23,2,0,2,23,13,4,13,23,empty,empty,empty,0,2,0,2,23,1,1,1,23,2,1,2,23,2,1,2,23,0,0,0,23,empty,empty,empty,0
11065,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,0,0,0,23,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11066,0,0,0,24,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,6,2,6,23,0,0,0,23,4,0,4,23,2,0,2,23,5,1,5,23,1,0,1,23,6,1,6,23,11,1,11,23,empty,empty,empty,0,empty,empty,empty,0,26,2,26,23,9,0,9,23,empty,empty,empty,0,1,0,1,23,4,0,4,23
11067,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11069,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,0,0,0,23,empty,empty,empty,0,empty,empty,empty,0,1,0,1,23,20,2,20,23,19,2,19,23,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,1,0,1,23,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11071,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,1,0,1,23,6,1,6,23,3,2,3,23,9,4,9,23,5,1,5,23,0,0,0,23,0,0,0,23,0,0,0,23,0,0,0,23,0,0,0,23,6,0,6,23,empty,empty,empty,0,2,0,2,23,0,0,0,23,empty,empty,empty,0
11072,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11073,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11074,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,1,0,1,23,1,0,1,23,18,1,18,23,13,0,13,23,9,1,9,23,7,1,7,23,9,1,9,23,9,0,9,23,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,4,0,4,23,13,0,13,23,empty,empty,empty,0
11076,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11078,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
11079,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,0,0,0,23,empty,empty,empty,0,empty,empty,empty,0,1,1,1,23,15,8,15,23,11,6,11,23,3,2,3,23,4,3,4,23,7,5,7,23,5,3,5,23,5,4,5,23,8,7,8,23,3,2,3,23,6,4,6,23,8,5,8,23,2,1,2,23,5,4,5,23,7,5,7,23
11080,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0,empty,empty,empty,0
